Congress,Majority, votenum, min_vote,maj_vote,if_partisan,case_num,bill_num,vote_name, bill_name,more,more1 
112, dem, 209, 1, 1, 0,1, PN465, Nomination Confirmed, Christopher Droney; of Connecticut; to be United States Circuit Judge for the Second Circuit, On the Nomination, nan
112, dem, 210, 6, 1, 1,0, S1867, Amendment Rejected, To revise the provisions relating to detainee matters., On the Amendment, nan
112, dem, 211, 6, 6, 0,0, S1867, Amendment Rejected, To repeal the Authorization for the Use of Military Force Against Iraq Resolution of 2002., On the Amendment, nan
112, dem, 212, 1, 1, 0,1, S1867, Cloture Motion Agreed to, An original bill to authorize appropriations for fiscal year 2012 for military activities of the Department of Defense; for military construction; and for defense activities of the Department of Energy; to prescribe military personnel strengths for such fiscal year; and for other purposes., On the Cloture Motion, nan
112, dem, 213, 6, 1, 1,0, S1867, Amendment Rejected, To clarify the applicability of requirements for military custody with respect to detainees., On the Amendment, nan
112, dem, 214, 6, 1, 1,0, S1867, Amendment Rejected, To limit the authority of the Armed Forces to detain citizens of the United States under section 1031., On the Amendment, nan
112, dem, 215, 1, 1, 0,1, S1867, Amendment Agreed to, Of a perfecting nature., On the Amendment, nan
112, dem, 216, 1, 1, 0,1, S1867, Amendment Agreed to, To require the imposition of sanctions with respect to the financial sector of Iran; including the Central Bank of Iran., On the Amendment, nan
112, dem, 217, 1, 6, 1,0, S1867, Amendment Rejected, To clarify the disposition under the law of war of persons detained by the Armed Forces of the United States pursuant to the Authorization for Use of Military Force., On the Amendment, nan
112, dem, 218, 1, 1, 0,1, S1867, Bill Passed, An original bill to authorize appropriations for fiscal year 2012 for military activities of the Department of Defense; for military construction; and for defense activities of the Department of Energy; to prescribe military personnel strengths for such fiscal year; and for other purposes., On Passage of the Bill, nan
112, dem, 219, 6, 1, 1,0, S1917, Motion to Proceed Rejected, A bill to create jobs by providing payroll tax relief for middle class families and businesses; and for other purposes., On the Motion to Proceed, nan
112, dem, 220, 6, 6, 0,0, S1931, Motion to Proceed Rejected, A bill to provide civilian payroll tax relief; to reduce the Federal budget deficit; and for other purposes., On the Motion to Proceed, nan
112, dem, 221, 1, 1, 0,1, PN470, Nomination Confirmed, Edgardo Ramos; of Connecticut; to be United States District Judge for the Southern District of New York, On the Nomination, nan
112, dem, 222, 6, 1, 1,0, PN5, Cloture Motion Rejected, Caitlin Joan Halligan; of New York; to be United States Circuit Judge for the District of Columbia Circuit, On the Cloture Motion, nan
112, dem, 223, 6, 1, 1,0, PN784, Cloture Motion Rejected, Richard Cordray; of Ohio; to be Director; Bureau of Consumer Financial Protection for a term of five years, On the Cloture Motion, nan
112, dem, 224, 6, 1, 1,0, S1944, Motion to Proceed Rejected, A bill to create jobs by providing payroll tax relief for middle class families and businesses; and for other purposes., On the Motion to Proceed, nan
112, dem, 225, 6, 6, 0,0, S1931, Motion to Proceed Rejected, A bill to provide civilian payroll tax relief; to reduce the Federal budget deficit; and for other purposes., On the Motion to Proceed, nan
112, dem, 226, 1, 1, 0,1, PN113, Cloture Motion Agreed to, Norman L. Eisen; of the District of Columbia; to be Ambassador to the Czech Republic (Recess Appointment), On the Cloture Motion, nan
112, dem, 227, 6, 1, 1,0, PN267, Cloture Motion Rejected, Mari Carmen Aponte; of the District of Columbia; to be Ambassador to the Republic of El Salvador, On the Cloture Motion, nan
112, dem, 228, 6, 6, 0,0, SJRES24, Joint Resolution Defeated, Joint resolution proposing a balanced budget amendment to the Constitution of the United States., On the Joint Resolution, nan
112, dem, 229, 1, 6, 1,0, SJRES10, Joint Resolution Defeated, Joint resolution proposing a balanced budget amendment to the Constitution of the United States., On the Joint Resolution, nan
112, dem, 230, 1, 1, 0,1, HR1540, Conference Report Agreed to, To authorize appropriations for fiscal year 2012 for military activities of the Department of Defense; for military construction; and for defense activities of the Department of Energy; to prescribe military personnel strengths for such fiscal year; and for other purposes., On the Conference Report, nan
112, dem, 231, 1, 1, 0,1, PN555, Nomination Confirmed, Morgan Christen; of Alaska; to be United States Circuit Judge for the Ninth Circuit, On the Nomination, nan
112, dem, 232, 1, 1, 0,1, HR3630, Amendment Agreed to, In the nature of a substitute., On the Amendment, nan
112, dem, 233, 6, 1, 1,2, HR3672, Bill Passed, A bill making appropriations for disaster relief requirements for the fiscal year ending September 30; 2012; and for other purposes., On Passage of the Bill, nan
112, dem, 234, 1, 6, 1,0, HCONRES94, Concurrent Resolution Rejected, A concurrent resolution directing the Clerk of the House of Representatives to make corrections in the enrollment of H.R. 3672., On the Concurrent Resolution, nan
112, dem, 235, 6, 1, 1,2, HR2055, Conference Report Agreed to, A bill making appropriations for military construction; the Department of Veterans Affairs; and related agencies for the fiscal year ending September 30; 2012; and for other purposes., On the Conference Report, nan
112, dem, 236, 1, 1, 0,1, PN468, Nomination Confirmed, John M. Gerrard; of Nebraska; to be United States District Judge for the District of Nebraska, On the Nomination, nan
112, dem, 237, 1, 6, 1,0, HJRES98, Motion to Proceed Rejected, A joint resolution relating to the disapproval of the President's exercise of authority to increase the debt limit; as submitted under section 3101A of title 31; United States Code; on January 12; 2012., On the Motion to Proceed, nan
112, dem, 238, 1, 1, 0,1, S2038, Cloture on the Motion to Proceed Agreed to, An original bill to prohibit Members of Congress and employees of Congress from using nonpublic information derived from their official positions for personal benefit; and for other purposes., On Cloture on the Motion to Proceed, nan
112, dem, 239, 1, 6, 1,0, S2038, Amendment Rejected, To require Members of Congress to certify that they are not trading using material; non-public information., On the Amendment, nan
112, dem, 240, 1, 6, 1,0, S2038, Amendment Rejected, To prohibit executive branch appointees or staff holding positions that give them oversight; rule-making; loan or grant-making abilities over industries or companies in which they or their spouse have a significant financial interest., On the Amendment, nan
112, dem, 241, 1, 1, 0,1, S2038, Amendment Agreed to, To extend the STOCK Act to ensure that the reporting requirements set forth in the STOCK Act apply to the executive branch and independent agencies., On the Amendment, nan
112, dem, 242, 1, 6, 1,3, S2038, Amendment Agreed to, To extend the STOCK Act to ensure that the reporting requirements set forth in the STOCK Act apply to the executive branch and independent agencies., On the Amendment, nan
112, dem, 243, 1, 6, 1,0, S2038, Amendment Rejected, To prohibit earmarks., On the Amendment, nan
112, dem, 244, 6, 6, 0,0, S2038, Amendment Rejected, To prohibit unauthorized earmarks., On the Amendment, nan
112, dem, 245, 1, 6, 1,3, S2038, Amendment Rejected, To prevent the creation of duplicative and overlapping Federal programs., On the Amendment, nan
112, dem, 246, 1, 1, 0,0, S2038, Amendment Rejected, To express the sense of the Senate that the Senate should pass a joint resolution proposing an amendment to the Constitution that limits the number of terms a Member of Congress may serve., On the Amendment, nan
112, dem, 247, 1, 1, 0,1, S2038, Amendment Agreed to, To require disclosure of political intelligence activities under Lobbying Disclosure Act of 1995., On the Amendment, nan
112, dem, 248, 6, 6, 0,0, S2038, Amendment Rejected, To prohibit financial conflicts of interest by Senators and staff., On the Amendment, nan
112, dem, 249, 1, 1, 0,1, S2038, Bill Passed, An original bill to prohibit Members of Congress and employees of Congress from using nonpublic information derived from their official positions for personal benefit; and for other purposes., On Passage of the Bill, nan
112, dem, 250, 1, 1, 0,1, HR658, Conference Report Agreed to, A bill to amend title 49; United States Code; to authorize appropriations for the Federal Aviation Administration for fiscal years 2011 through 2014; to streamline programs; create efficiencies; reduce waste; and improve aviation safety and capacity; to provide stable funding for the national aviation system; and for other purposes., On the Conference Report, nan
112, dem, 251, 1, 1, 0,1, PN524, Nomination Confirmed, Cathy Ann Bencivengo; of California; to be United States District Judge for the Southern District of California, On the Nomination, nan
112, dem, 252, 1, 1, 0,1, S1813, Cloture on the Motion to Proceed Agreed to, A bill to reauthorize Federal-aid highway and highway safety construction programs; and for other purposes., On Cloture on the Motion to Proceed, nan
112, dem, 253, 1, 1, 0,1, PN864, Cloture Motion Agreed to, Adalberto Jose Jordan; of Florida; to be United States Circuit Judge for the Eleventh Circuit, On the Cloture Motion, nan
112, dem, 254, 1, 1, 0,1, PN864, Nomination Confirmed, Adalberto Jose Jordan; of Florida; to be United States Circuit Judge for the Eleventh Circuit, On the Nomination, nan
112, dem, 255, 6, 1, 1,0, S1813, Cloture Motion Rejected, Of a perfecting nature., On the Cloture Motion, nan
112, dem, 256, 6, 1, 1,2, PN632, Nomination Confirmed, Jesse M. Furman; of New York; to be United States District Judge for the Southern District of New York, On the Nomination, nan
112, dem, 257, 6, 1, 1,2, HR3630, Conference Report Agreed to, A bill to extend the payroll tax holiday; unemployment compensation; Medicare physician payment; provide for the consideration of the Keystone XL pipeline; and for other purposes., On the Conference Report, nan
112, dem, 258, 1, 1, 0,1, PN631, Nomination Confirmed, Margo Kitsy Brodie; of New York; to be United States District Judge for the Eastern District of New York, On the Nomination, nan
112, dem, 259, 6, 1, 1,0, S1813, Motion to Table Agreed to, To amend the Patient Protection and Affordable Care Act to protect rights of conscience with regard to requirements for coverage of specific items and services., On the Motion to Table, nan
112, dem, 260, 6, 1, 1,0, S1813, Cloture Motion Rejected, Of a perfecting nature., On the Cloture Motion, nan
112, dem, 261, 1, 1, 0,1, PN634, Nomination Confirmed, Mary Elizabeth Phillips; of Missouri; to be United States District Judge for the Western District of Missouri, On the Nomination, nan
112, dem, 262, 1, 1, 0,1, PN736, Nomination Confirmed, Thomas Owen Rice; of Washington; to be United States District Judge for the Eastern District of Washington, On the Nomination, nan
112, dem, 263, 1, 6, 1,0, S1813, Amendment Rejected, To provide for an extension of the Draft Proposed Outer Continental Shelf Oil and Gas Leasing Program 2010-2015., On the Amendment, nan
112, dem, 264, 1, 1, 0,1, S1813, Amendment Agreed to, To reauthorize for 1 year the Secure Rural Schools and Community Self-Determination Act of 2000 and to provide full funding for the Payments in Lieu of Taxes program for 1 year; and for other purposes., On the Amendment, nan
112, dem, 265, 1, 6, 1,3, S1813, Amendment Rejected, To provide additional time for the Administrator of the Environmental Protection Agency to issue achievable standards for industrial; commercial; and institutional boilers; process heaters; and incinerators., On the Amendment, nan
112, dem, 266, 1, 6, 1,3, S1813, Amendment Rejected, To prevent the creation of duplicative and overlapping Federal programs., On the Amendment, nan
112, dem, 267, 1, 1, 0,1, S1813, Amendment Agreed to, To provide for the restoration of the natural resources; ecosystems; fisheries; marine and wildlife habitats; beaches; and coastal wetlands of Gulf Coast States and to provide funding for the Land and Water Conservation Fund., On the Amendment, nan
112, dem, 268, 6, 1, 1,0, S1813, Amendment Rejected, To ensure the expeditious processing of Keystone XL permit applications consistent with current law; prohibit the export of crude oil produced in Canada and transported by the Keystone XL pipeline and related facilities unless the prohibition is waived by the President; and require the use of United States iron; steel; and manufactured goods in the construction of the Keystone XL pipeline and related facilities with certain exceptions., On the Amendment, nan
112, dem, 269, 1, 6, 1,3, S1813, Amendment Rejected, To approve the Keystone XL pipeline project and provide for environmental protection and government oversight., On the Amendment, nan
112, dem, 270, 6, 1, 1,2, S1813, Motion Agreed to, A bill to reauthorize Federal-aid highway and highway safety construction programs; and for other purposes., On the Motion, nan
112, dem, 271, 1, 6, 1,0, S1813, Amendment Rejected, To return to the individual States maximum discretionary authority and fiscal responsibility for all elements of the national surface transportation systems that are not within the direct purview of the Federal Government., On the Amendment, nan
112, dem, 272, 6, 1, 1,0, S1813, Amendment Agreed to, To remove privatized highways from consideration in apportioning highway funding among States., On the Amendment, nan
112, dem, 273, 1, 6, 1,0, S1813, Amendment Rejected, Of a perfecting nature., On the Amendment, nan
112, dem, 274, 6, 1, 1,0, S1813, Amendment Rejected, To prevent a tax increase on American businesses and to provide certainty to job creators by extending certain expiring tax credits relating to energy., On the Amendment, nan
112, dem, 275, 1, 6, 1,0, S1813, Amendment Rejected, To amend the Internal Revenue Code of 1986 to terminate certain energy tax subsidies and lower the corporate income tax rate., On the Amendment, nan
112, dem, 276, 6, 1, 1,0, S1813, Amendment Rejected, To amend the Internal Revenue Code of 1986 to modify certain tax credits relating to energy; and for other purposes., On the Amendment, nan
112, dem, 277, 1, 6, 1,0, S1813, Amendment Rejected, To modify the apportionment formula to ensure that the percentage of apportioned funds received by a State is the same as the percentage of total gas taxes paid by the State., On the Amendment, nan
112, dem, 278, 1, 6, 1,0, S1813, Amendment Rejected, To free States to spend gas taxes on their transportation priorities., On the Amendment, nan
112, dem, 279, 1, 6, 1,0, S1813, Motion Rejected, To lower the FY13 discretionary budget authority cap as set in the Balanced Budget and Emergency Deficit Control Act of 1985 by $11;000;000;000 in order to offset the general fund transfers to the Highway Trust Fund., On the Motion, nan
112, dem, 280, 6, 6, 0,0, S1813, Amendment Rejected, To allow States to permit nonhighway uses in rest areas along any highway., On the Amendment, nan
112, dem, 281, 1, 1, 0,1, S1813, Amendment Agreed to, To express the sense of the Senate that Federal agencies should ensure that all applicable environmental reviews; approvals; licensing; and permit requirements under Federal law are completed on an expeditious basis after a disaster or emergency., On the Amendment, nan
112, dem, 282, 1, 6, 1,0, S1813, Motion Rejected, To permit emergency exemptions from compliance with certain laws for highway construction projects., On the Motion, nan
112, dem, 283, 1, 1, 0,0, S1813, Bill Passed, A bill to reauthorize Federal-aid highway and highway safety construction programs; and for other purposes., On Passage of the Bill, nan
112, dem, 284, 1, 1, 0,1, PN566, Nomination Confirmed, Gina Marie Groh; of West Virginia; to be United States District Judge for the Northern District of West Virginia, On the Nomination, nan
112, dem, 285, 1, 1, 0,1, PN786, Nomination Confirmed, Michael Walter Fitzgerald; of California; to be United States District Judge for the Central District of California, On the Nomination, nan
112, dem, 286, 6, 1, 1,0, HR3606, Cloture Motion Rejected, In the nature of a substitute., On the Cloture Motion, nan
112, dem, 287, 6, 1, 1,0, HR3606, Cloture Motion Rejected, To reauthorize the Export-Import Bank of the United States., On the Cloture Motion, nan
112, dem, 288, 1, 1, 0,1, HR3606, Cloture Motion Agreed to, A bill to increase American job creation and economic growth by improving access to the public capital markets for emerging growth companies., On the Cloture Motion, nan
112, dem, 289, 6, 1, 1,2, HR3606, Amendment Agreed to, To amend the securities laws to provide for registration exemptions for certain crowdfunded securities; and for other purposes., On the Amendment, nan
112, dem, 290, 1, 1, 0,1, HR3606, Bill Passed, A bill to increase American job creation and economic growth by improving access to the public capital markets for emerging growth companies., On Passage of the Bill, nan
112, dem, 291, 1, 1, 0,1, S2038, Cloture Motion Agreed to, An original bill to prohibit Members of Congress and employees of Congress from using nonpublic information derived from their official positions for personal benefit; and for other purposes., On the Cloture Motion, nan
112, dem, 292, 1, 1, 0,1, PN735, Nomination Confirmed, David Nuffer; of Utah; to be United States District Judge for the District of Utah, On the Nomination, nan
112, dem, 293, 1, 1, 0,1, PN857, Nomination Confirmed, Ronnie Abrams; of New York; to be United States District Judge for the Southern District of New York, On the Nomination, nan
112, dem, 294, 1, 1, 0,1, S2204, Cloture Motion Agreed to, A bill to eliminate unnecessary tax subsidies and promote renewable energy and energy conservation., On the Cloture Motion, nan
112, dem, 295, 6, 1, 1,0, S1789, Cloture Motion Rejected, A bill to improve; sustain; and transform the United States Postal Service., On the Cloture Motion, nan
112, dem, 296, 6, 1, 1,0, PN865, Nomination Confirmed, Miranda Du; of Nevada; to be United States District Judge for the District of Nevada, On the Nomination, nan
112, dem, 297, 1, 1, 0,1, PN633, Nomination Confirmed, Susie Morgan; of Louisiana; to be United States District Judge for the Eastern District of Louisiana, On the Nomination, nan
112, dem, 298, 6, 1, 1,0, S2204, Cloture Motion Rejected, A bill to eliminate unnecessary tax subsidies and promote renewable energy and energy conservation., On the Cloture Motion, nan
112, dem, 299, 1, 1, 0,1, PN919, Nomination Confirmed, Stephanie Dawn Thacker; of West Virginia; to be United States Circuit Judge for the Fourth Circuit, On the Nomination, nan
112, dem, 300, 6, 1, 1,0, S2230, Cloture on the Motion to Proceed Rejected, A bill to reduce the deficit by imposing a minimum effective tax rate for high-income taxpayers., On Cloture on the Motion to Proceed, nan
112, dem, 301, 1, 1, 0,1, S1789, Cloture on the Motion to Proceed Agreed to, A bill to improve; sustain; and transform the United States Postal Service., On Cloture on the Motion to Proceed, nan
112, dem, 302, 1, 1, 0,1, PN986, Nomination Confirmed, Brian C. Wimes; of Missouri; to be United States District Judge for the Eastern and Western Districts of Missouri, On the Nomination, nan
112, dem, 303, 1, 6, 1,0, SJRES36, Motion to Proceed Rejected, A joint resolution providing for congressional disapproval under chapter 8 of title 5; United States Code; of the rule submitted by the National Labor Relations Board relating to representation election procedures., On the Motion to Proceed, nan
112, dem, 304, 6, 1, 1,2, S1789, Motion Agreed to, In the nature of a substitute., On the Motion, nan
112, dem, 305, 1, 6, 1,0, S1789, Amendment Rejected, To establish the Commission on Postal Reorganization., On the Amendment, nan
112, dem, 306, 1, 6, 1,0, S1789, Amendment Rejected, To achieve long-term cost-savings by allowing the Postmaster General to reduce the postal workforce through mandatory retirements for eligible employees., On the Amendment, nan
112, dem, 307, 6, 1, 1,0, S1789, Amendment Rejected, To strike the limitations on changes to mail delivery schedule; with an offset., On the Amendment, nan
112, dem, 308, 6, 1, 1,0, S1789, Amendment Rejected, To provide appropriate workers compensation for Federal employees., On the Amendment, nan
112, dem, 309, 1, 6, 1,0, S1789, Amendment Rejected, To improve the bill., On the Amendment, nan
112, dem, 310, 6, 1, 1,0, S1789, Amendment Rejected, To allow supervisory and other managerial organizations to participate in the planning and development of changes in; or termination of; pay policies and schedules and fringe benefit programs., On the Amendment, nan
112, dem, 311, 1, 6, 1,0, S1789, Amendment Rejected, To end the mailbox use monopoly., On the Amendment, nan
112, dem, 312, 6, 1, 1,0, S1789, Amendment Rejected, To extend the moratorium on the closing and consolidation of postal facilities or post offices; stations; or branches., On the Amendment, nan
112, dem, 313, 1, 6, 1,0, S1789, Amendment Rejected, To establish a pilot program to test alternative methods for the delivery of postal services., On the Amendment, nan
112, dem, 314, 1, 1, 0,0, S1789, Amendment Rejected, To prohibit employees of the United States Postal Service from engaging in collective bargaining., On the Amendment, nan
112, dem, 315, 6, 1, 1,0, S1789, Amendment Rejected, To maintain current delivery time for market-dominant products., On the Amendment, nan
112, dem, 316, 1, 6, 1,0, S1789, Amendment Rejected, To provide protections for postal workers with respect to their right not to subsidize union nonrepresentational activities., On the Amendment, nan
112, dem, 317, 6, 1, 1,2, S1789, Bill Passed, A bill to improve; sustain; and transform the United States Postal Service., On Passage of the Bill, nan
112, dem, 318, 1, 1, 0,1, PN920, Nomination Confirmed, Gregg Jeffrey Costa; of Texas; to be United States District Judge for the Southern District of Texas, On the Nomination, nan
112, dem, 319, 6, 1, 1,0, S1925, Amendment Rejected, To provide Debbie Smith grants for auditing sexual assault evidence backlogs., On the Amendment, nan
112, dem, 320, 1, 6, 1,0, S1925, Amendment Rejected, To amend title 18 of the United States Code and other provisions of law to strengthen provisions of the Violence Against Women Act and improve justice for crime victims., On the Amendment, nan
112, dem, 321, 1, 6, 1,0, S1925, Amendment Rejected, In the nature of a substitute., On the Amendment, nan
112, dem, 322, 6, 1, 1,2, S1925, Bill Passed, A bill to reauthorize the Violence Against Women Act of 1994., On Passage of the Bill, nan
112, dem, 323, 1, 1, 0,1, PN985, Nomination Confirmed, Jacqueline H. Nguyen; of California; to be United States Circuit Judge for the Ninth Circuit, On the Nomination, nan
112, dem, 324, 6, 1, 1,0, S2343, Cloture on the Motion to Proceed Rejected, A bill to amend the Higher Education Act of 1965 to extend the reduced interest rate for Federal Direct Stafford Loans; and for other purposes., On Cloture on the Motion to Proceed, nan
112, dem, 325, 1, 1, 0,1, PN1118, Nomination Confirmed, John J. Tharp; Jr.; of Illinois; to be United States District Judge for the Northern District of Illinois, On the Nomination, nan
112, dem, 326, 6, 6, 0,0, HR2072, Amendment Rejected, To phase out the authority of the Export-Import Bank of the United States and to require the President to initiate negotiations with other major exporting countries to end subsidized export financing programs., On the Amendment, nan
112, dem, 327, 6, 6, 0,0, HR2072, Amendment Rejected, To prohibit the Export-Import Bank of the United States from providing financing to a person or for a project in a country the government or central bank of which holds debt instruments of the United States., On the Amendment, nan
112, dem, 328, 1, 6, 1,0, HR2072, Amendment Rejected, To require the Export-Import Bank of the United States to provide financing only for transactions subsidized by export credit agencies of other countries or for which private sector financing is unavailable or prohibitively expensive and to require the Bank to maintain a ratio of capital to the outstanding principal balance of loans and loan guarantees of not less than 10 percent., On the Amendment, nan
112, dem, 329, 1, 6, 1,0, HR2072, Amendment Rejected, To clarify the requirement that the Export-Import Bank of the United States not make or guarantee loans that are subordinate to other loans; to restrict financing of certain fossil fuel projects in foreign countries; and to prohibit financing of renewable energy products manufactured in foreign countries., On the Amendment, nan
112, dem, 330, 1, 6, 1,0, HR2072, Amendment Rejected, To prohibit an increase in the lending authority of the Export-Import Bank of the United States to more than $100;000;000;000 until the Secretary of the Treasury certifies that the Secretary has initiated international negotiations to eliminate export financing programs and to prohibit an increase in that lending authority to more than $120;000;000;000 until a multilateral agreement to eliminate export financing programs has been completed., On the Amendment, nan
112, dem, 331, 1, 1, 0,1, HR2072, Bill Passed, A bill to reauthorize the Export-Import Bank of the United States; and for other purposes., On Passage of the Bill, nan
112, dem, 332, 6, 6, 0,0, SCONRES41, Motion to Proceed Rejected, A concurrent resolution setting forth the President's budget request for the United States Government for fiscal year 2013; and setting forth the appropriate budgetary levels for fiscal years 2014 through 2022., On the Motion to Proceed, nan
112, dem, 333, 1, 6, 1,0, HCONRES112, Motion to Proceed Rejected, A concurrent resolution establishing the budget for the United States Government for fiscal year 2013 and setting forth appropriate budgetary levels for fiscal years 2014 through 2022., On the Motion to Proceed, nan
112, dem, 334, 1, 6, 1,0, SCONRES37, Motion to Proceed Rejected, A concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2013; and setting forth the appropriate budgetary levels for fiscal years 2014 through 2022., On the Motion to Proceed, nan
112, dem, 335, 6, 6, 0,0, SCONRES42, Motion to Proceed Rejected, A concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2013; revising the appropriate budgetary levels for fiscal year 2012; and setting forth the appropriate budgetary levels for fiscal years 2013 through 2022., On the Motion to Proceed, nan
112, dem, 336, 6, 6, 0,0, SCONRES44, Motion to Proceed Rejected, A concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2013 and setting forth the appropriate budgetary levels for fiscal years 2014 through 2022., On the Motion to Proceed, nan
112, dem, 337, 6, 1, 1,2, PN1225, Nomination Confirmed, Jeremy C. Stein; of Massachusetts; to be a Member of the Board of Governors of the Federal Reserve System for the unexpired term of fourteen years from February 1; 2004, On the Nomination, nan
112, dem, 338, 1, 1, 0,1, PN1226, Nomination Confirmed, Jerome H. Powell; of Maryland; to be a Member of the Board of Governors of the Federal Reserve System for the unexpired term of fourteen years from February 1; 2000, On the Nomination, nan
112, dem, 339, 6, 1, 1,2, PN1049, Nomination Confirmed, Paul J. Watford; of California; to be United States Circuit Judge for the Ninth Circuit, On the Nomination, nan
112, dem, 340, 6, 6, 0,0, S3187, Amendment Rejected, To provide substantial savings in health care costs to the Federal government and consumers by fostering competition among generic pharmaceutical manufacturers and ensuring that anti-competitive "pay-for-delay" settlements between brand-name and generic pharmaceutical manufacturers do not block generic drugs from entering the market., On the Amendment, nan
112, dem, 341, 6, 1, 1,0, S3187, Amendment Rejected, To prohibit approval by the Food and Drug Administration of genetically engineered fish unless the National Oceanic and Atmospheric Administration concurs with such approval., On the Amendment, nan
112, dem, 342, 1, 1, 0,1, S3187, Motion to Table Agreed to, To amend the Federal Food; Drug; and Cosmetic Act concerning claims about the effects of foods and dietary supplements on health-related conditions and disease; to prohibit employees of the Food and Drug Administration from carrying firearms and making arrests without warrants; and to adjust the mens rea of certain prohibited acts under the Federal Food; Drug; and Cosmetic Act to knowing and willful., On the Motion to Table, nan
112, dem, 343, 6, 1, 1,0, S3187, Amendment Rejected, To allow the importation by individuals of safe and affordable drugs from Canada., On the Amendment, nan
112, dem, 344, 6, 6, 0,0, S3187, Amendment Rejected, To revoke the exclusivity of certain entities that are responsible for violations of the Federal Food; Drug; and Cosmetic Act; the False Claims Act; and other certain laws., On the Amendment, nan
112, dem, 345, 1, 1, 0,1, S3187, Motion to Table Agreed to, To require manufacturers of dietary supplements to register dietary supplement products with the Food and Drug Administration., On the Motion to Table, nan
112, dem, 346, 1, 1, 0,1, S3187, Bill Passed, A bill to amend the Federal Food; Drug; and Cosmetic Act to revise and extend the user-fee programs for prescription drugs and medical devices; to establish user-fee programs for generic drugs and biosimilars; and for other purposes., On Passage of the Bill, nan
112, dem, 347, 1, 6, 1,0, S2343, Amendment Rejected, In the nature of a substitute., On the Amendment, nan
112, dem, 348, 6, 1, 1,0, S2343, Bill Defeated, A bill to amend the Higher Education Act of 1965 to extend the reduced interest rate for Federal Direct Stafford Loans; and for other purposes., On Passage of the Bill, nan
112, dem, 349, 1, 1, 0,1, PN1131, Nomination Confirmed, Timothy S. Hillman; of Massachusetts; to be United States District Judge for the District of Massachusetts, On the Nomination, nan
112, dem, 350, 6, 1, 1,0, S3220, Cloture on the Motion to Proceed Rejected, A bill to amend the Fair Labor Standards Act of 1938 to provide more effective remedies to victims of discrimination in the payment of wages on the basis of sex; and for other purposes., On Cloture on the Motion to Proceed, nan
112, dem, 351, 6, 1, 1,2, PN525, Nomination Confirmed, Jeffrey J. Helmick; of Ohio; to be United States District Judge for the Northern District of Ohio, On the Nomination, nan
112, dem, 352, 1, 1, 0,1, S3240, Cloture on the Motion to Proceed Agreed to, An original bill to reauthorize agricultural programs through 2017; and for other purposes., On Cloture on the Motion to Proceed, nan
112, dem, 353, 6, 1, 1,0, PN1104, Cloture Motion Agreed to, Andrew David Hurwitz; of Arizona; to be United States Circuit Judge for the Ninth Circuit, On the Cloture Motion, nan
112, dem, 354, 6, 1, 1,0, S3240, Motion to Table Agreed to, To phase out the Federal sugar program., On the Motion to Table, nan
112, dem, 355, 6, 1, 1,2, S3240, Motion to Table Agreed to, To empower States with programmatic flexibility and predictability to administer a supplemental nutrition assistance block grant program under which; at the request of a State agency; eligible households within the State may receive an adequate; or more nutritious; diet., On the Motion to Table, nan
112, dem, 356, 6, 1, 1,2, PN267, Cloture Motion Agreed to, Mari Carmen Aponte; of the District of Columbia; to be Ambassador to the Republic of El Salvador, On the Cloture Motion, nan
112, dem, 357, 6, 1, 1,2, PN349, Nomination Confirmed, Mary Geiger Lewis; of South Carolina; to be United States District Judge for the District of South Carolina, On the Nomination, nan
112, dem, 358, 1, 6, 1,0, S3240, Amendment Rejected, To improve the program of value-added agricultural producer grants., On the Amendment, nan
112, dem, 359, 6, 1, 1,2, S3240, Amendment Agreed to, To require Federal milk marketing order reform., On the Amendment, nan
112, dem, 360, 1, 1, 0,1, S3240, Amendment Agreed to, To provide payment limitations for marketing loan gains and loan deficiency payments., On the Amendment, nan
112, dem, 361, 6, 1, 1,0, S3240, Amendment Agreed to, To strengthen rural communities and foster the next generation of farmers and ranchers., On the Amendment, nan
112, dem, 362, 1, 6, 1,0, S3240, Amendment Rejected, To limit categorical eligibility for the supplemental nutrition assistance program to those who receive cash assistance., On the Amendment, nan
112, dem, 363, 6, 1, 1,0, S3240, Amendment Agreed to, To encourage the purchase of pulse crop products for school meals programs., On the Amendment, nan
112, dem, 364, 1, 6, 1,0, S3240, Amendment Rejected, To end the State bonus payments for administering the supplemental nutrition assistance programs., On the Amendment, nan
112, dem, 365, 6, 1, 1,2, S3240, Amendment Agreed to, To require more frequent dairy reporting., On the Amendment, nan
112, dem, 366, 6, 6, 0,0, S3240, Amendment Rejected, To establish an average adjusted gross income limitation of $250;000 for all payments and benefits under the Farm Bill., On the Amendment, nan
112, dem, 367, 1, 6, 1,0, S3240, Amendment Rejected, To provide that any cooperative organization or other entity that receives a business and industry direct or guaranteed loan for a wind energy project is ineligible for any other Federal benefit; assistance; or incentive for the project., On the Amendment, nan
112, dem, 368, 1, 1, 0,0, S3240, Amendment Agreed to, To require a study into the feasibility of an insurance product that covers food safety recalls., On the Amendment, nan
112, dem, 369, 1, 6, 1,0, S3240, Amendment Rejected, To eliminate the organic certification cost share assistance program., On the Amendment, nan
