State,District,Party,Margin,Lean,Minority,Nat_Margin,Year,Fresh,Calculated_C6,Year1,Midterm,Avg_Def,DefxParty,DefxLean,DefxMin,DefxNat_Margin,DefxYear1,DefxFresh,DefxMid,Has_Pres,DefxHas_Pres,Avg_Def_Adj
NC,13,1,31.86661981,7.82,0,10.6,2008,0,1.255749965,6,0,3.5947712,-2.09182871,-16.35810051,0,-22.17338433,-12.55097226,0,0,0,0,-2.09182871
ND,0,1,23.94821079,-20.68,0,10.6,2008,0,3.431821123,6,0,4.9234136,-0.76318631,15.78269289,0,-8.089774885,-4.57911786,0,0,0,0,-0.76318631
OH,6,1,29.44509201,-4.98,0,10.6,2008,1,2.841064294,6,0,5.7273769,0.04077699,-0.20306941,0,0.432236095,0.24466194,0.04077699,0,0,0,0.04077699
OH,9,1,48.74701071,17.62,0,10.6,2008,0,2.491956191,6,0,5.7842047,0.09760479,1.719796401,0,1.034610775,0.58562874,0,0,0,0,0.09760479
OH,10,1,17.89281713,14.32,0,10.6,2008,0,-1.325040114,6,0,10.6333527,4.94675279,70.83749995,0,52.43557957,29.68051674,0,0,0,0,4.94675279
OH,13,1,29.40842515,9.92,0,10.6,2008,1,1.43160727,6,0,3.9269912,-1.75960871,-17.4553184,0,-18.65185233,-10.55765226,-1.75960871,0,0,0,-1.75960871
OH,17,1,56.29176901,22.82,0,10.6,2008,0,4.748889255,6,0,3.8440111,-1.84258881,-42.04787664,0,-19.53144139,-11.05553286,0,0,0,0,-1.84258881
OH,18,1,19.7492506,-13.48,0,10.6,2008,1,1.407293267,6,0,8.9750693,3.28846939,-44.32856738,0,34.85777553,19.73081634,3.28846939,0,0,0,3.28846939
OK,2,1,40.93814383,-25.38,0,10.6,2008,0,3.249842926,6,0,11.4571746,5.77057469,-146.4571856,0,61.16809171,34.62344814,0,0,0,0,5.77057469
OR,3,1,53.70636424,35.52,0,10.6,2008,0,1.035155514,6,0,6.398235,0.71163509,25.2772784,0,7.543331955,4.26981054,0,0,0,0,0.71163509
PA,1,1,81.52314093,69.52,0,10.6,2008,0,3.259386564,6,0,3.1360947,-2.55050521,-177.3111222,0,-27.03535523,-15.30303126,0,0,0,0,-2.55050521
PA,2,1,77.85929028,74.52,0,10.6,2008,0,0.865337995,6,0,3.4626866,-2.22391331,-165.7260199,0,-23.57348109,-13.34347986,0,0,0,0,-2.22391331
PA,4,1,11.71593097,-12.38,0,10.6,2008,1,0.281128846,6,0,13.5656836,7.87908369,-97.54305608,0,83.51828711,47.27450214,7.87908369,0,0,0,7.87908369
PA,7,1,19.18527917,6.12,0,10.6,2008,1,-0.408895569,6,0,4.6332046,-1.05339531,-6.446779297,0,-11.16599029,-6.32037186,-1.05339531,0,0,0,-1.05339531
PA,8,1,15.14023787,3.42,0,10.6,2008,1,-0.45642346,6,0,8.7995655,3.11296559,10.64634232,0,32.99743525,18.67779354,3.11296559,0,0,0,3.11296559
PA,10,1,12.66329969,-16.48,0,10.6,2008,1,0.574359735,6,0,13.3740289,7.68742899,-126.6888298,0,81.48674729,46.12457394,7.68742899,0,0,0,7.68742899
PA,11,1,3.254682044,8.52,0,10.6,2008,0,-4.813869542,6,0,5.1094891,-0.57711081,-4.916984101,0,-6.117374585,-3.46266486,0,0,0,0,-0.57711081
PA,12,1,15.70412984,-0.68,0,10.6,2008,0,-1.34174719,6,0,4.1690463,-1.51755361,1.031936455,0,-16.08606827,-9.10532166,0,0,0,0,-1.51755361
PA,13,1,28.25943422,12.72,0,10.6,2008,0,-0.584915078,6,0,4.4165758,-1.27002411,-16.15470668,0,-13.46225557,-7.62014466,0,0,0,0,-1.27002411
PA,17,1,27.35882726,-12.28,0,10.6,2008,0,2.426899414,6,0,5.9020045,0.21540459,-2.645168366,0,2.283288655,1.29242754,0,0,0,0,0.21540459
RI,1,1,44.29947452,27.22,0,10.6,2008,0,0.921825913,6,0,3.3936652,-2.29293471,-62.4136828,0,-24.30510793,-13.75760826,0,0,0,0,-2.29293471
RI,2,1,40.21632469,19.22,0,10.6,2008,0,1.316713547,6,0,3.6026201,-2.08397981,-40.05409195,0,-22.09018599,-12.50387886,0,0,0,0,-2.08397981
SC,5,1,24.65122353,-13.38,0,10.6,2008,0,2.904343861,6,0,4.2692939,-1.41730601,18.96355441,0,-15.02344371,-8.50383606,0,0,0,0,-1.41730601
SC,6,1,35.00668246,21.72,0,10.6,2008,0,-0.686014848,6,0,3.2751092,-2.41149071,-52.37757822,0,-25.56180153,-14.46894426,0,0,0,0,-2.41149071
SD,0,1,35.11148871,-17.98,0,10.6,2008,0,3.370308806,6,0,7.7548807,2.06828079,-37.18768861,0,21.92377637,12.40968474,0,0,0,0,2.06828079
TN,4,1,20.94793939,-23.28,0,10.6,2008,0,1.858676468,6,0,8.4726867,2.78608679,-64.86010047,0,29.53251997,16.71652074,0,0,0,0,2.78608679
TN,5,1,34.83138729,7.72,0,10.6,2008,0,0.742703129,6,0,10.1657459,4.47914599,34.57900704,0,47.47894749,26.87487594,0,0,0,0,4.47914599
TX,15,1,33.76438537,8.02,0,10.6,2008,0,1.640005742,6,0,3.8228155,-1.86378441,-14.94755097,0,-19.75611475,-11.18270646,0,0,0,0,-1.86378441
TX,17,1,7.483997449,-39.68,0,10.6,2008,0,2.62556317,6,0,5.3191489,-0.36745101,14.58045607,0,-3.894980705,-2.20470606,0,0,0,0,-0.36745101
TX,18,1,56.98394364,46.52,0,10.6,2008,0,0.424617607,6,0,4.8642534,-0.82234651,-38.25555964,0,-8.716873005,-4.93407906,0,0,0,0,-0.82234651
TX,20,1,46.71599221,16.72,0,10.6,2008,0,3.196168861,6,0,4.0748899,-1.61171001,-26.94779137,0,-17.08412611,-9.67026006,0,0,0,0,-1.61171001
TX,22,1,-7.066781016,-26.68,0,10.6,2008,1,-0.251113644,6,0,19.047619,13.36101909,-356.4719893,0,141.6268024,80.16611454,13.36101909,0,0,0,13.36101909
TX,23,1,13.84413856,-7.08,0,10.6,2008,1,0.448681988,6,0,4.829083,-0.85751691,6.071219722,0,-9.089679245,-5.14510146,-0.85751691,0,0,0,-0.85751691
TX,25,1,35.38050643,7.72,0,10.6,2008,0,1.671983191,6,0,4.844098,-0.84250191,-6.504114745,0,-8.930520245,-5.05501146,0,0,0,0,-0.84250191
TX,27,1,19.56662301,-2.48,0,10.6,2008,0,-0.10247561,6,0,4.3832185,-1.30338141,3.232385897,0,-13.81584295,-7.82028846,0,0,0,0,-1.30338141
TX,28,1,39.48481139,0.62,0,10.6,2008,0,2.321335262,6,0,7.4357572,1.74915729,1.08447752,0,18.54106727,10.49494374,0,0,0,0,1.74915729
TX,29,1,50.75753319,15.42,0,10.6,2008,0,2.911067984,6,0,6.1804009,0.49380099,7.614411267,0,5.234290495,2.96280594,0,0,0,0,0.49380099
TX,30,1,66.61960231,53.62,0,10.6,2008,0,1.464361104,6,0,4.5369795,-1.14962041,-61.64264638,0,-12.18597635,-6.89772246,0,0,0,0,-1.14962041
UT,2,1,28.87619321,-29.68,0,10.6,2008,0,2.05599788,6,0,13.73297,8.04637009,-238.8162643,0,85.29152295,48.27822054,0,0,0,0,8.04637009
VA,8,1,38.25781467,29.02,0,10.6,2008,0,-0.885589846,6,0,4.7374429,-0.94915701,-27.54453643,0,-10.06106431,-5.69494206,0,0,0,0,-0.94915701
WA,1,1,35.51678164,16.42,0,10.6,2008,0,0.446999811,6,0,4.5604396,-1.12616031,-18.49155229,0,-11.93729929,-6.75696186,0,0,0,0,-1.12616031
WA,2,1,24.78426939,5.62,0,10.6,2008,0,-0.296794489,6,0,3.3732318,-2.31336811,-13.00112878,0,-24.52170197,-13.88020866,0,0,0,0,-2.31336811
WA,3,1,28.02507318,-0.98,0,10.6,2008,0,1.094419707,6,0,6.3420159,0.65541599,-0.64230767,0,6.947409495,3.93249594,0,0,0,0,0.65541599
WA,6,1,33.72912826,9.22,0,10.6,2008,0,1.58603302,6,0,3.3917467,-2.29485321,-21.1585466,0,-24.32544403,-13.76911926,0,0,0,0,-2.29485321
WA,7,1,67.30589054,59.72,0,10.6,2008,0,0.462423024,6,0,6.4552031,0.76860319,45.90098251,0,8.147193815,4.61161914,0,0,0,0,0.76860319
WA,9,1,30.89187935,10.62,0,10.6,2008,0,0.296395941,6,0,5.2124646,-0.47413531,-5.035316992,0,-5.025834285,-2.84481186,0,0,0,0,-0.47413531
WV,3,1,33.83852812,-11.28,0,10.6,2008,0,3.543664819,6,0,5.6695464,-0.01705351,0.192363592,0,-0.180767205,-0.10232106,0,0,0,0,-0.01705351
WI,2,1,38.76873873,28.42,0,10.6,2008,0,-0.646872481,6,0,5.0351922,-0.65140771,-18.51300712,0,-6.904921725,-3.90844626,0,0,0,0,-0.65140771
WI,3,1,28.74523008,7.02,0,10.6,2008,0,0.37330415,6,0,5.2573326,-0.42926731,-3.013456516,0,-4.550233485,-2.57560386,0,0,0,0,-0.42926731
WI,7,1,21.64665258,4.02,0,10.6,2008,0,-0.799758245,6,0,3.75,-1.93659991,-7.785131638,0,-20.52795905,-11.61959946,0,0,0,0,-1.93659991
WI,8,1,8.097377087,-3.58,0,10.6,2008,1,-1.131577595,6,0,5.3669222,-0.31967771,1.144446202,0,-3.388583725,-1.91806626,-0.31967771,0,0,0,-0.31967771
AZ,1,1,-5.985862735,-11.38,0,-6.8,2010,1,0.028375144,8,1,17.1069182,10.16520005,-115.6799766,0,-69.12336034,81.3216004,10.16520005,10.16520005,1,10.16520005,10.16520005
AZ,4,1,39.41375521,26.32,0,-6.8,2010,0,2.694121554,8,1,5.1851852,-1.75653295,-46.23194723,0,11.94442406,-14.0522636,0,-1.75653295,1,-1.75653295,-1.75653295
AZ,5,1,-8.775029446,-10.38,0,-6.8,2010,0,-0.353000117,8,1,22.8834356,15.94171745,-165.4750271,0,-108.4036787,127.5337396,0,15.94171745,1,15.94171745,15.94171745
AZ,7,1,6.000854572,12.72,0,-6.8,2010,0,-1.615785776,8,1,6.0379919,-0.90372625,-11.49539789,0,6.145338497,-7.229809996,0,-0.90372625,1,-0.90372625,-0.90372625
AZ,8,1,1.465557977,-8.88,0,-6.8,2010,0,0.071569571,8,1,15.2897657,8.34804755,-74.13066225,0,-56.76672334,66.7843804,0,8.34804755,1,8.34804755,8.34804755
AR,4,1,17.37624485,-13.18,0,-6.8,2010,0,2.30497732,8,1,8.7063151,1.76459695,-23.25738781,0,-11.99925926,14.1167756,0,1.76459695,1,1.76459695,1.76459695
CA,1,1,31.75896876,23.22,0,-6.8,2010,0,1.669659635,8,1,5.104551,-1.83716715,-42.65902121,0,12.49273662,-14.6973372,0,-1.83716715,1,-1.83716715,-1.83716715
CA,5,1,46.77396903,29.92,0,-6.8,2010,0,4.573729117,8,1,4.1028781,-2.83884005,-84.93809428,0,19.30411234,-22.7107204,0,-2.83884005,1,-2.83884005,-2.83884005
CA,6,1,36.32175898,43.02,0,-6.8,2010,0,-0.147881699,8,1,6.8831169,-0.05860125,-2.521025755,0,0.398488497,-0.468809996,0,-0.05860125,1,-0.05860125,-0.05860125
CA,7,1,36.6469679,37.02,0,-6.8,2010,0,0.686022145,8,1,5.2201258,-1.72159235,-63.73334878,0,11.70682798,-13.7727388,0,-1.72159235,1,-1.72159235,-1.72159235
CA,8,1,64.97310392,67.22,0,-6.8,2010,0,11.0195461,8,1,0.9433962,-5.99832195,-403.2072014,0,40.78858926,-47.9865756,0,-5.99832195,1,-5.99832195,-5.99832195
CA,10,1,20.98577453,21.52,0,-6.8,2010,1,1.019464911,8,1,3.9455782,-2.99613995,-64.47693171,0,20.37375166,-23.9691196,-2.99613995,-2.99613995,1,-2.99613995,-2.99613995
CA,11,1,1.105183719,-2.28,0,-6.8,2010,0,-0.517984985,8,1,7.6590488,0.71733065,-1.635513883,0,-4.877848423,5.738645204,0,0.71733065,1,0.71733065,0.71733065
CA,12,1,53.47381712,43.12,0,-6.8,2010,0,2.422688952,8,1,6.6302119,-0.31150625,-13.43214948,0,2.118242497,-2.492049996,0,-0.31150625,1,-0.31150625,-0.31150625
CA,13,1,44.22915475,42.32,0,-6.8,2010,0,0.8252153,8,1,8.952959,2.01124085,85.11571279,0,-13.67643778,16.0899268,0,2.01124085,1,2.01124085,2.01124085
CA,14,1,41.25755589,38.02,0,-6.8,2010,0,1.658974647,8,1,4.5084534,-2.43326475,-92.51272578,0,16.5462003,-19.466118,0,-2.43326475,1,-2.43326475,-2.43326475
CA,15,1,35.19492002,28.92,0,-6.8,2010,0,1.275076499,8,1,6.1946903,-0.74702785,-21.60404541,0,5.079789377,-5.976222796,0,-0.74702785,1,-0.74702785,-0.74702785
CA,16,1,43.52740648,31.82,0,-6.8,2010,0,2.175823935,8,1,6.5104167,-0.43130145,-13.72401212,0,2.932849857,-3.450411596,0,-0.43130145,1,-0.43130145,-0.43130145
CA,17,1,36.80159875,35.32,0,-6.8,2010,0,0.948110361,8,1,5.2173913,-1.72432685,-60.90322433,0,11.72542258,-13.7946148,0,-1.72432685,1,-1.72432685,-1.72432685
CA,18,1,16.96810603,8.52,0,-6.8,2010,0,0.656317602,8,1,6.4036223,-0.53809585,-4.584576638,0,3.659051777,-4.304766796,0,-0.53809585,1,-0.53809585,-0.53809585
CA,20,1,3.409954832,10.62,0,-6.8,2010,0,-1.302140545,8,1,8.3333333,1.39161515,14.7789529,0,-9.462983023,11.1329212,0,1.39161515,1,1.39161515,1.39161515
CA,23,1,20.1712989,22.22,0,-6.8,2010,0,-0.56073938,8,1,4.1953663,-2.74635185,-61.0239381,0,18.67519258,-21.9708148,0,-2.74635185,1,-2.74635185,-2.74635185
CA,27,1,30.30136154,24.82,0,-6.8,2010,0,1.184383562,8,1,5.0030883,-1.93862985,-48.11679287,0,13.18268298,-15.5090388,0,-1.93862985,1,-1.93862985,-1.93862985
CA,28,1,47.11935613,46.72,0,-6.8,2010,0,1.722301788,8,1,4.1480536,-2.79366455,-130.5200078,0,18.99691894,-22.3493164,0,-2.79366455,1,-2.79366455,-2.79366455
CA,29,1,32.79421074,27.22,0,-6.8,2010,0,1.664011686,8,1,4.0317654,-2.90995275,-79.20891384,0,19.7876787,-23.279622,0,-2.90995275,1,-2.90995275,-2.90995275
CA,30,1,32.68810963,35.92,0,-6.8,2010,0,0.085216662,8,1,4.7619048,-2.17981335,-78.29889552,0,14.82273078,-17.4385068,0,-2.17981335,1,-2.17981335,-2.17981335
CA,31,1,67.63879437,56.12,0,-6.8,2010,0,4.258120675,8,1,4.9242424,-2.01747575,-113.2207391,0,13.7188351,-16.139806,0,-2.01747575,1,-2.01747575,-2.01747575
CA,34,1,54.45853137,43.92,0,-6.8,2010,0,3.631799583,8,1,4.5370938,-2.40462435,-105.6111014,0,16.35144558,-19.2369948,0,-2.40462435,1,-2.40462435,-2.40462435
CA,35,1,58.66897343,62.72,0,-6.8,2010,0,1.09601202,8,1,6.6577896,-0.28392855,-17.80799863,0,1.930714137,-2.271428396,0,-0.28392855,1,-0.28392855,-0.28392855
CA,36,1,24.8824433,21.32,0,-6.8,2010,0,0.662582412,8,1,4.5272969,-2.41442125,-51.47546104,0,16.4180645,-19.31537,0,-2.41442125,1,-2.41442125,-2.41442125
CA,37,1,45.12500199,53.02,0,-6.8,2010,0,0.1344243,8,1,4.9273531,-2.01436505,-106.8016349,0,13.69768234,-16.1149204,0,-2.01436505,1,-2.01436505,-2.01436505
CA,38,1,46.90997232,36.72,0,-6.8,2010,0,2.618676966,8,1,5.3682896,-1.57342855,-57.77629634,0,10.69931414,-12.5874284,0,-1.57342855,1,-1.57342855,-1.57342855
CA,43,1,30.9925549,27.12,0,-6.8,2010,0,1.140071675,8,1,4.3668122,-2.57490595,-69.83144935,0,17.50936046,-20.5992476,0,-2.57490595,1,-2.57490595,-2.57490595
CA,47,1,13.7076099,10.52,0,-6.8,2010,0,-0.086471061,8,1,5.5774278,-1.36429035,-14.35233448,0,9.277174377,-10.9143228,0,-1.36429035,1,-1.36429035,-1.36429035
CA,51,1,20.1054782,16.32,0,-6.8,2010,0,0.274943227,8,1,6.4894932,-0.45222495,-7.380311177,0,3.075129657,-3.617799596,0,-0.45222495,1,-0.45222495,-0.45222495
CA,53,1,28.26030132,26.92,0,-6.8,2010,0,0.706616553,8,1,3.3804548,-3.56126335,-95.86920937,0,24.21659078,-28.4901068,0,-3.56126335,1,-3.56126335,-3.56126335
CO,1,1,38.66455516,38.72,0,-6.8,2010,0,1.06454757,8,1,4.1217502,-2.81996795,-109.189159,0,19.17578206,-22.5597436,0,-2.81996795,1,-2.81996795,-2.81996795
CO,2,1,19.51442668,18.92,0,-6.8,2010,1,0.743925345,8,1,5.918619,-1.02309915,-19.35703591,0,6.957074217,-8.184793196,-1.02309915,-1.02309915,1,-1.02309915,-1.02309915
CO,3,1,-4.344590483,-10.78,0,-6.8,2010,0,-0.555512443,8,1,6.0529634,-0.88875475,9.5807762,0,6.043532297,-7.110037996,0,-0.88875475,1,-0.88875475,-0.88875475
CO,4,1,-11.12305578,-12.58,0,-6.8,2010,1,-0.419767305,8,1,9.0455396,2.10382145,-26.46607385,0,-14.30598586,16.8305716,2.10382145,2.10382145,1,2.10382145,2.10382145
CO,7,1,11.68872444,7.62,0,-6.8,2010,0,-0.084161988,8,1,5.1745636,-1.76715455,-13.46571767,0,12.01665094,-14.1372364,0,-1.76715455,1,-1.76715455,-1.76715455
CT,1,1,20.55495094,25.62,0,-6.8,2010,0,-1.007272504,8,1,4.3589744,-2.58274375,-66.16989486,0,17.5626575,-20.66195,0,-2.58274375,1,-2.58274375,-2.58274375
CT,3,1,27.38907192,19.92,0,-6.8,2010,0,1.352406124,8,1,4.8088779,-2.13284025,-42.48617777,0,14.5033137,-17.062722,0,-2.13284025,1,-2.13284025,-2.13284025
CT,4,1,4.009365613,10.82,0,-6.8,2010,1,-0.592120848,8,1,9.0056285,2.06391035,22.33150999,0,-14.03459038,16.5112828,2.06391035,2.06391035,1,2.06391035,2.06391035
CT,5,1,7.100214251,5.82,0,-6.8,2010,0,-0.679002572,8,1,5.5108359,-1.43088225,-8.327734692,0,9.729999297,-11.447058,0,-1.43088225,1,-1.43088225,-1.43088225
FL,2,1,-12.24659839,-11.08,0,-6.8,2010,0,-1.442224922,8,1,7.6623377,0.72061955,-7.984464619,0,-4.900212943,5.764956404,0,0.72061955,1,0.72061955,0.72061955
FL,3,1,29.14950666,35.52,0,-6.8,2010,0,-0.551192756,8,1,5.1667757,-1.77494245,-63.04595581,0,12.06960866,-14.1995396,0,-1.77494245,1,-1.77494245,-1.77494245
FL,8,1,-17.8978769,-4.58,0,-6.8,2010,1,-2.841987008,8,1,5.7249533,-1.21676485,5.572783011,0,8.274000977,-9.734118796,-1.21676485,-1.21676485,1,-1.21676485,-1.21676485
FL,11,1,19.2699729,23.02,0,-6.8,2010,0,-0.612170062,8,1,6.2460962,-0.69562195,-16.01321728,0,4.730229257,-5.564975596,0,-0.69562195,1,-0.69562195,-0.69562195
FL,19,1,25.28439915,31.32,0,-6.8,2010,1,0.438228342,8,1,3.0588235,-3.88289465,-121.6122604,0,26.40368362,-31.0631572,-3.88289465,-3.88289465,1,-3.88289465,-3.88289465
FL,20,1,22.04571224,26.52,0,-6.8,2010,0,-0.856373293,8,1,4.1348601,-2.80685805,-74.43787547,0,19.08663474,-22.4548644,0,-2.80685805,1,-2.80685805,-2.80685805
FL,22,1,-8.727262751,1.02,0,-6.8,2010,0,-2.972028074,8,1,5.4341037,-1.50761445,-1.537766739,0,10.25177826,-12.0609156,0,-1.50761445,1,-1.50761445,-1.50761445
FL,23,1,57.74572397,57.62,0,-6.8,2010,0,2.224633041,8,1,4.4980443,-2.44367385,-140.8044872,0,16.61698218,-19.5493908,0,-2.44367385,1,-2.44367385,-2.44367385
FL,24,1,-19.32082063,-8.18,0,-6.8,2010,1,-1.614084014,8,1,9.3730602,2.43134205,-19.88837797,0,-16.53312594,19.4507364,2.43134205,2.43134205,1,2.43134205,2.43134205
GA,2,1,2.881808399,1.82,0,-6.8,2010,0,-0.963194741,8,1,5.3063803,-1.63533785,-2.976314886,0,11.12029738,-13.0827028,0,-1.63533785,1,-1.63533785,-1.63533785
GA,4,1,49.3310364,46.92,0,-6.8,2010,0,1.847408902,8,1,4.9872123,-1.95450585,-91.70541446,0,13.29063978,-15.6360468,0,-1.95450585,1,-1.95450585,-1.95450585
GA,5,1,47.43974206,50.12,0,-6.8,2010,0,1.063430366,8,1,4.7419805,-2.19973765,-110.250851,0,14.95821602,-17.5979012,0,-2.19973765,1,-2.19973765,-2.19973765
GA,8,1,-5.394318531,-19.28,0,-6.8,2010,0,0.11190082,8,1,14.6766169,7.73489875,-149.1288479,0,-52.5973115,61.87919,0,7.73489875,1,7.73489875,7.73489875
GA,12,1,13.17098845,2.02,0,-6.8,2010,0,0.57873919,8,1,8.7010566,1.75933845,3.55386367,0,-11.96350146,14.0747076,0,1.75933845,1,1.75933845,1.75933845
GA,13,1,38.86026774,27.32,0,-6.8,2010,0,3.039554653,8,1,4.1794714,-2.76224675,-75.4645812,0,18.7832779,-22.097974,0,-2.76224675,1,-2.76224675,-2.76224675
HI,2,1,46.86616682,28.62,0,-6.8,2010,0,4.054394223,8,1,4.8795553,-2.06216285,-59.01910075,0,14.02270738,-16.4973028,0,-2.06216285,1,-2.06216285,-2.06216285
ID,1,1,-9.73862998,-35.68,0,-6.8,2010,1,0.444648577,8,1,31.5789474,24.63722925,-879.0563397,0,-167.5331589,197.097834,24.63722925,24.63722925,1,24.63722925,24.63722925
IL,1,1,64.49350818,67.42,0,-6.8,2010,0,1.828191,8,1,5.3461275,-1.59559065,-107.5747216,0,10.85001642,-12.7647252,0,-1.59559065,1,-1.59559065,-1.59559065
IL,2,1,66.68857856,70.62,0,-6.8,2010,0,1.796446772,8,1,5.3936764,-1.54804175,-109.3227084,0,10.5266839,-12.384334,0,-1.54804175,1,-1.54804175,-1.54804175
IL,3,1,45.39540411,20.52,0,-6.8,2010,0,3.276867784,8,1,7.3492462,0.40752805,8.362475595,0,-2.771190743,3.260224404,0,0.40752805,1,0.40752805,0.40752805
IL,4,1,63.04039515,62.22,0,-6.8,2010,0,1.929462808,8,1,6.2320917,-0.70962645,-44.15295769,0,4.825459857,-5.677011596,0,-0.70962645,1,-0.70962645,-0.70962645
IL,5,1,45.24717307,37.12,0,-6.8,2010,1,2.792900498,8,1,6.1484099,-0.79330825,-29.44760222,0,5.394496097,-6.346465996,-0.79330825,-0.79330825,1,-0.79330825,-0.79330825
IL,7,1,65.41835963,68.22,0,-6.8,2010,0,2.09096327,8,1,4.844061,-2.09765715,-143.1021707,0,14.26406862,-16.7812572,0,-2.09765715,1,-2.09765715,-2.09765715
IL,8,1,-0.14325586,-2.88,0,-6.8,2010,0,-0.420784692,8,1,11.3795296,4.43781145,-12.78089698,0,-30.17711786,35.5024916,0,4.43781145,1,4.43781145,4.43781145
IL,11,1,-14.69792606,-1.48,0,-6.8,2010,1,-1.58296056,8,1,9.6518021,2.71008395,-4.010924247,0,-18.42857086,21.6806716,2.71008395,2.71008395,1,2.71008395,2.71008395
IL,12,1,23.29789596,5.42,0,-6.8,2010,0,1.616933286,8,1,7.8795644,0.93784625,5.083126677,0,-6.377354503,7.502770004,0,0.93784625,1,0.93784625,0.93784625
IL,14,1,-6.266294695,-2.98,0,-6.8,2010,0,-1.09672781,8,1,9.8840757,2.94235755,-8.7682255,0,-20.00803134,23.5388604,0,2.94235755,1,2.94235755,2.94235755
IL,17,1,-9.617492383,6.92,0,-6.8,2010,0,-4.63099759,8,1,4.587156,-2.35456215,-16.29357007,0,16.01102262,-18.8364972,0,-2.35456215,1,-2.35456215,-2.35456215
IN,1,1,19.9337682,15.62,0,-6.8,2010,0,0.348769309,8,1,6.0531192,-0.88859895,-13.87991559,0,6.042472857,-7.108791596,0,-0.88859895,1,-0.88859895,-0.88859895
IN,2,1,1.338671139,-3.98,0,-6.8,2010,0,-0.168294214,8,1,14.9908592,8.04914105,-32.03558138,0,-54.73415914,64.3931284,0,8.04914105,1,8.04914105,8.04914105
IN,7,1,21.08888722,25.92,0,-6.8,2010,0,-0.924891872,8,1,4.400978,-2.54074015,-65.85598468,0,17.27703302,-20.3259212,0,-2.54074015,1,-2.54074015,-2.54074015
IN,9,1,-10.05932639,-11.98,0,-6.8,2010,0,-0.538504543,8,1,15.2690864,8.32736825,-99.76187164,0,-56.6261041,66.618946,0,8.32736825,1,8.32736825,8.32736825
IA,1,1,1.995713649,9.02,0,-6.8,2010,0,-2.127624625,8,1,5.2291801,-1.71253805,-15.44709321,0,11.64525874,-13.7003044,0,-1.71253805,1,-1.71253805,-1.71253805
IA,2,1,5.070980522,13.32,0,-6.8,2010,0,-2.050222494,8,1,5.4205607,-1.52115745,-20.26181723,0,10.34387066,-12.1692596,0,-1.52115745,1,-1.52115745,-1.52115745
IA,3,1,4.245792421,2.22,0,-6.8,2010,0,-0.771362598,8,1,5.2271313,-1.71458685,-3.806382806,0,11.65919058,-13.7166948,0,-1.71458685,1,-1.71458685,-1.71458685
KS,3,1,-19.74108923,-6.98,0,-6.8,2010,0,-4.016089332,8,1,5.3449347,-1.59678345,11.14554848,0,10.85812746,-12.7742676,0,-1.59678345,1,-1.59678345,-1.59678345
KY,3,1,10.67205877,4.52,0,-6.8,2010,0,0.163553566,8,1,4.6221112,-2.31960695,-10.48462341,0,15.77332726,-18.5568556,0,-2.31960695,1,-2.31960695,-2.31960695
KY,6,1,0.270876964,-16.88,0,-6.8,2010,0,0.627442607,8,1,8.9219331,1.98021495,-33.42602836,0,-13.46546166,15.8417196,0,1.98021495,1,1.98021495,1.98021495
ME,1,1,13.64422809,13.52,0,-6.8,2010,1,0.429072875,8,1,5.5450536,-1.39666455,-18.88290471,0,9.497318937,-11.1733164,-1.39666455,-1.39666455,1,-1.39666455,-1.39666455
ME,2,1,10.26316875,5.42,0,-6.8,2010,0,-0.034896195,8,1,8.4249084,1.48319025,8.038891157,0,-10.0856937,11.865522,0,1.48319025,1,1.48319025,1.48319025
MD,1,1,-12.10479338,-23.18,0,-6.8,2010,1,0.14961281,8,1,18.5252895,11.58357135,-268.5071839,0,-78.76828518,92.6685708,11.58357135,11.58357135,1,11.58357135,11.58357135
MD,2,1,30.9280818,13.92,0,-6.8,2010,0,3.095914075,8,1,4.6242775,-2.31744065,-32.25877384,0,15.75859642,-18.5395252,0,-2.31744065,1,-2.31744065,-2.31744065
MD,3,1,25.05954131,12.52,0,-6.8,2010,0,2.245976211,8,1,4.2053185,-2.73639965,-34.25972361,0,18.60751762,-21.8911972,0,-2.73639965,1,-2.73639965,-2.73639965
MD,4,1,67.05603583,60.82,0,-6.8,2010,0,2.709450754,8,1,6.2881563,-0.65356185,-39.74963169,0,4.444220577,-5.228494796,0,-0.65356185,1,-0.65356185,-0.65356185
MD,7,1,52.34404239,50.22,0,-6.8,2010,0,2.010170252,8,1,4.9129353,-2.02878285,-101.8854747,0,13.79572338,-16.2302628,0,-2.02878285,1,-2.02878285,-2.02878285
MD,8,1,48.26319831,40.22,0,-6.8,2010,0,3.887358824,8,1,3.3230769,-3.61864125,-145.5417511,0,24.6067605,-28.94913,0,-3.61864125,1,-3.61864125,-3.61864125
MA,1,1,25.11810802,25.02,0,-6.8,2010,0,0.116503322,8,1,5.1488834,-1.79283475,-44.85672543,0,12.1912763,-14.342678,0,-1.79283475,1,-1.79283475,-1.79283475
MA,2,1,14.73071678,17.32,0,-6.8,2010,0,-0.890570347,8,1,4.8315321,-2.11018605,-36.54842238,0,14.34926514,-16.8814884,0,-2.11018605,1,-2.11018605,-2.11018605
MA,3,1,17.29176635,17.52,0,-6.8,2010,0,-0.369952407,8,1,5.0931677,-1.84855045,-32.38660388,0,12.57014306,-14.7884036,0,-1.84855045,1,-1.84855045,-1.84855045
